BCV	text	func_morph	form_morph	strongs	lemma	normalized
John 13:5	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:5	ἤρξατο	V-AMI-3S	V-AMI-3S	756&5668	ἄρχω	ἤρξατο	
John 13:5	νίπτειν	V-PAN	V-PAN	3538&5721	νίπτω	νίπτειν	
John 13:5	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
John 13:5	πόδας	N-APM	N-APM	4228	πούς	πόδας	
John 13:5	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
John 13:5	μαθητῶν	N-GPM	N-GPM	3101	μαθητής	μαθητῶν	
John 13:5	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:5	ἐκμάσσειν	V-PAN	V-PAN	1591&5721	ἐκμάσσω	ἐκμάσσειν	
John 13:5	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
John 13:5	λεντίῳ	N-DSN	N-DSN	3012	λέντιον	λεντίῳ	
John 13:5	ᾧ	R-DSN	R-DSN	3739	ὅς	ᾧ	
John 13:5	ἦν	V-IAI-3S	V-IAI-3S	1510&5707	εἰμί	ἦν	
John 13:5	διεζωσμένος.	V-RPP-NSM	V-RPP-NSM	1241&5772	διαζώννυμι	διεζωσμένος	
John 13:6	ἔρχεται	V-PNI-3S	V-PNI-3S	2064&5736	ἔρχομαι	ἔρχεται	
John 13:6	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 13:6	πρὸς	PREP	PREP	4314	πρός	πρός	
John 13:6	Σίμωνα	N-ASM	N-ASM	4613	Σίμων	Σίμωνα	
John 13:6	Πέτρον·	N-ASM	N-ASM	4074	Πέτρος	Πέτρον	
John 13:6	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 13:6	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 13:6	Κύριε,	N-VSM	N-VSM	2962	κύριος	Κύριε	
John 13:6	σύ	P-2NS	P-2NS	4771	σύ	σύ	
John 13:6	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 13:6	νίπτεις	V-PAI-2S	V-PAI-2S	3538&5719	νίπτω	νίπτεις	
John 13:6	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
John 13:6	πόδας;	N-APM	N-APM	4228	πούς	πόδας	
John 13:7	ἀπεκρίθη	V-ADI-3S	V-ADI-3S	611&5662	ἀποκρίνομαι	ἀπεκρίθη	
John 13:7	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 13:7	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:7	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 13:7	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 13:7	Ὃ	R-ASN	R-ASN	3739	ὅς	Ὅ	
John 13:7	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 13:7	ποιῶ	V-PAI-1S	V-PAI-1S	4160&5719	ποιέω	ποιῶ	
John 13:7	σὺ	P-2NS	P-2NS	4771	σύ	σύ	
John 13:7	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 13:7	οἶδας	V-RAI-2S	V-RAI-2S	1492&5758	οἶδα	οἶδας	
John 13:7	ἄρτι,	ADV	ADV	737	ἄρτι	ἄρτι	
John 13:7	γνώσῃ	V-FDI-2S	V-FDI-2S	1097&5695	γινώσκω	γνώσῃ	
John 13:7	δὲ	CONJ	CONJ	1161	δέ	δέ	
John 13:7	μετὰ	PREP	PREP	3326	μετά	μετά	
John 13:7	ταῦτα.	D-APN	D-APN	3778	οὗτος	ταῦτα	
John 13:8	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 13:8	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 13:8	Πέτρος	N-NSM	N-NSM	4074	Πέτρος	Πέτρος	
John 13:8	Οὐ	PRT-N	PRT-N	3756	οὐ	Οὐ	
John 13:8	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 13:8	νίψῃς	V-AAS-2S	V-AAS-2S	3538&5661	νίπτω	νίψῃς	
John 13:8	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 13:8	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
John 13:8	πόδας	N-APM	N-APM	4228	πούς	πόδας	
John 13:8	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 13:8	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 13:8	αἰῶνα.	N-ASM	N-ASM	165	αἰών	αἰῶνα	
John 13:8	ἀπεκρίθη	V-ADI-3S	V-ADI-3S	611&5662	ἀποκρίνομαι	ἀπεκρίθη	
John 13:8	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 13:8	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 13:8	Ἐὰν	COND	COND	1437	ἐάν	Ἐάν	
John 13:8	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 13:8	νίψω	V-AAS-1S	V-AAS-1S	3538&5661	νίπτω	νίψω	
John 13:8	σε,	P-2AS	P-2AS	4771	σύ	σε	
John 13:8	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 13:8	ἔχεις	V-PAI-2S	V-PAI-2S	2192&5719	ἔχω	ἔχεις	
John 13:8	μέρος	N-ASN	N-ASN	3313	μέρος	μέρος	
John 13:8	μετ’	PREP	PREP	3326	μετά	μετ’	
John 13:8	ἐμοῦ.	P-1GS	P-1GS	1473	ἐγώ	ἐμοῦ	
John 13:9	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 13:9	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 13:9	Σίμων	N-NSM	N-NSM	4613	Σίμων	Σίμων	
John 13:9	Πέτρος	N-NSM	N-NSM	4074	Πέτρος	Πέτρος	
John 13:9	Κύριε,	N-VSM	N-VSM	2962	κύριος	Κύριε	
John 13:9	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 13:9	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
John 13:9	πόδας	N-APM	N-APM	4228	πούς	πόδας	
John 13:9	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 13:9	μόνον	ADV	ADV	3440	μόνος	μόνον	
John 13:9	ἀλλὰ	CONJ	CONJ	235	ἀλλά	ἀλλά	
John 13:9	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:9	τὰς	T-APF	T-APF	3588	ὁ	τάς	
John 13:9	χεῖρας	N-APF	N-APF	5495	χείρ	χεῖρας	
John 13:9	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:9	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
John 13:9	κεφαλήν.	N-ASF	N-ASF	2776	κεφαλή	κεφαλήν	
John 13:10	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 13:10	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 13:10	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 13:10	Ὁ	T-NSM	T-NSM	3588	ὁ	Ὁ	
John 13:10	λελουμένος	V-RPP-NSM	V-RPP-NSM	3068&5772	λούω	λελουμένος	
John 13:10	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 13:10	ἔχει	V-PAI-3S	V-PAI-3S	2192&5719	ἔχω	ἔχει	
John 13:10	χρείαν	N-ASF	N-ASF	5532	χρεία	χρείαν	
John 13:10	εἰ	COND	COND	1487	εἰ	εἰ	
John 13:10	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 13:10	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
John 13:10	πόδας	N-APM	N-APM	4228	πούς	πόδας	
John 13:10	νίψασθαι,	V-AMN	V-AMN	3538&5670	νίπτω	νίψασθαι	
John 13:10	ἀλλ’	CONJ	CONJ	235	ἀλλά	ἀλλ’	
John 13:10	ἔστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἔστιν	
John 13:10	καθαρὸς	A-NSM	A-NSM	2513	καθαρός	καθαρός	
John 13:10	ὅλος·	A-NSM	A-NSM	3650	ὅλος	ὅλος	
John 13:10	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:10	ὑμεῖς	P-2NP	P-2NP	4771	σύ	ὑμεῖς	
John 13:10	καθαροί	A-NPM	A-NPM	2513	καθαρός	καθαροί	
John 13:10	ἐστε,	V-PAI-2P	V-PAI-2P	1510&5719	εἰμί	ἐστε	
John 13:10	ἀλλ’	CONJ	CONJ	235	ἀλλά	ἀλλ’	
John 13:10	οὐχὶ	PRT-N	PRT-N	3780	οὐχί	οὐχί	
John 13:10	πάντες.	A-NPM	A-NPM	3956	πᾶς	πάντες	
John 13:11	ᾔδει	V-2LAI-3S	V-2LAI-3S	1492&5714	οἶδα	ᾔδει	
John 13:11	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
John 13:11	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 13:11	παραδιδόντα	V-PAP-ASM	V-PAP-ASM	3860&5723	παραδίδωμι	παραδιδόντα	
John 13:11	αὐτόν·	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 13:11	διὰ	PREP	PREP	1223	διά	διά	
John 13:11	τοῦτο	D-ASN	D-ASN	3778	οὗτος	τοῦτο	
John 13:11	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 13:11	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 13:11	Οὐχὶ	PRT-N	PRT-N	3780	οὐχί	Οὐχί	
John 13:11	πάντες	A-NPM	A-NPM	3956	πᾶς	πάντες	
John 13:11	καθαροί	A-NPM	A-NPM	2513	καθαρός	καθαροί	
John 13:11	ἐστε.	V-PAI-2P	V-PAI-2P	1510&5719	εἰμί	ἐστε	
John 13:12	Ὅτε	ADV	ADV	3753	ὅτε	Ὅτε	
John 13:12	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 13:12	ἔνιψεν	V-AAI-3S	V-AAI-3S	3538&5656	νίπτω	ἔνιψεν	
John 13:12	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
John 13:12	πόδας	N-APM	N-APM	4228	πούς	πόδας	
John 13:12	αὐτῶν	P-GPM	P-GPM	846	αὐτός	αὐτῶν	
John 13:12	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:12	ἔλαβεν	V-2AAI-3S	V-2AAI-3S	2983&5627	λαμβάνω	ἔλαβεν	
John 13:12	τὰ	T-APN	T-APN	3588	ὁ	τά	
John 13:12	ἱμάτια	N-APN	N-APN	2440	ἱμάτιον	ἱμάτια	
John 13:12	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
John 13:12	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:12	ἀνέπεσεν	V-2AAI-3S	V-2AAI-3S	377&5627	ἀναπίπτω	ἀνέπεσεν	
John 13:12	πάλιν,	ADV	ADV	3825	πάλιν	πάλιν	
John 13:12	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 13:12	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 13:12	Γινώσκετε	V-PAI-2P	V-PAI-2P	1097&5719	γινώσκω	Γινώσκετε	
John 13:12	τί	I-ASN	I-ASN	5101	τίς	τί	
John 13:12	πεποίηκα	V-RAI-1S	V-RAI-1S	4160&5758	ποιέω	πεποίηκα	
John 13:12	ὑμῖν;	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 13:13	ὑμεῖς	P-2NP	P-2NP	4771	σύ	ὑμεῖς	
John 13:13	φωνεῖτέ	V-PAI-2P	V-PAI-2P	5455&5719	φωνέω	φωνεῖτε	
John 13:13	με	P-1AS	P-1AS	1473	ἐγώ	με	
John 13:13	Ὁ	T-NSM	T-NSM	3588	ὁ	Ὁ	
John 13:13	Διδάσκαλος	N-NSM	N-NSM	1320	διδάσκαλος	Διδάσκαλος	
John 13:13	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:13	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 13:13	Κύριος,	N-NSM	N-NSM	2962	κύριος	Κύριος	
John 13:13	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:13	καλῶς	ADV	ADV	2573	καλῶς	καλῶς	
John 13:13	λέγετε·	V-PAI-2P	V-PAI-2P	3004&5719	λέγω	λέγετε	
John 13:13	εἰμὶ	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμί	
John 13:13	γάρ.	CONJ	CONJ	1063	γάρ	γάρ	
John 13:14	εἰ	COND	COND	1487	εἰ	εἰ	
John 13:14	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 13:14	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 13:14	ἔνιψα	V-AAI-1S	V-AAI-1S	3538&5656	νίπτω	ἔνιψα	
John 13:14	ὑμῶν	P-2GP	P-2GP	4771	σύ	ὑμῶν	
John 13:14	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
John 13:14	πόδας	N-APM	N-APM	4228	πούς	πόδας	
John 13:14	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 13:14	Κύριος	N-NSM	N-NSM	2962	κύριος	Κύριος	
John 13:14	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:14	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 13:14	Διδάσκαλος,	N-NSM	N-NSM	1320	διδάσκαλος	Διδάσκαλος	
John 13:14	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:14	ὑμεῖς	P-2NP	P-2NP	4771	σύ	ὑμεῖς	
John 13:14	ὀφείλετε	V-PAI-2P	V-PAI-2P	3784&5719	ὀφείλω	ὀφείλετε	
John 13:14	ἀλλήλων	C-GPM	C-GPM	240	ἀλλήλων	ἀλλήλων	
John 13:14	νίπτειν	V-PAN	V-PAN	3538&5721	νίπτω	νίπτειν	
John 13:14	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
John 13:14	πόδας·	N-APM	N-APM	4228	πούς	πόδας	
John 13:15	ὑπόδειγμα	N-ASN	N-ASN	5262	ὑπόδειγμα	ὑπόδειγμα	
John 13:15	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
John 13:15	ἔδωκα	V-AAI-1S	V-AAI-1S	1325&5656	δίδωμι	ἔδωκα	
John 13:15	ὑμῖν	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 13:15	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
John 13:15	καθὼς	ADV	ADV	2531	καθώς	καθώς	
John 13:15	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 13:15	ἐποίησα	V-AAI-1S	V-AAI-1S	4160&5656	ποιέω	ἐποίησα	
John 13:15	ὑμῖν	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 13:15	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:15	ὑμεῖς	P-2NP	P-2NP	4771	σύ	ὑμεῖς	
John 13:15	ποιῆτε.	V-PAS-2P	V-PAS-2P	4160&5725	ποιέω	ποιῆτε	
John 13:16	ἀμὴν	HEB	HEB	281	ἀμήν	ἀμήν	
John 13:16	ἀμὴν	HEB	HEB	281	ἀμήν	ἀμήν	
John 13:16	λέγω	V-PAI-1S	V-PAI-1S	3004&5719	λέγω	λέγω	
John 13:16	ὑμῖν,	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 13:16	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 13:16	ἔστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἔστιν	
John 13:16	δοῦλος	N-NSM	N-NSM	1401	δοῦλος (II)	δοῦλος	
John 13:16	μείζων	A-NSM-C	A-NSM-C	3173	μέγας	μείζων	
John 13:16	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 13:16	κυρίου	N-GSM	N-GSM	2962	κύριος	κυρίου	
John 13:16	αὐτοῦ,	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
John 13:16	οὐδὲ	CONJ-N	CONJ-N	3761	οὐδέ	οὐδέ	
John 13:16	ἀπόστολος	N-NSM	N-NSM	652	ἀπόστολος	ἀπόστολος	
John 13:16	μείζων	A-NSM-C	A-NSM-C	3173	μέγας	μείζων	
John 13:16	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 13:16	πέμψαντος	V-AAP-GSM	V-AAP-GSM	3992&5660	πέμπω	πέμψαντος	
John 13:16	αὐτόν.	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 13:17	εἰ	COND	COND	1487	εἰ	εἰ	
John 13:17	ταῦτα	D-APN	D-APN	3778	οὗτος	ταῦτα	
John 13:17	οἴδατε,	V-RAI-2P	V-RAI-2P	1492&5758	οἶδα	οἴδατε	
John 13:17	μακάριοί	A-NPM	A-NPM	3107	μακάριος	μακάριοι	
John 13:17	ἐστε	V-PAI-2P	V-PAI-2P	1510&5719	εἰμί	ἐστε	
John 13:17	ἐὰν	COND	COND	1437	ἐάν	ἐάν	
John 13:17	ποιῆτε	V-PAS-2P	V-PAS-2P	4160&5725	ποιέω	ποιῆτε	
John 13:17	αὐτά.	P-APN	P-APN	846	αὐτός	αὐτά	
John 13:18	οὐ	PRT-N	PRT-N	3756	οὐ	οὐ	
John 13:18	περὶ	PREP	PREP	4012	περί	περί	
John 13:18	πάντων	A-GPM	A-GPM	3956	πᾶς	πάντων	
John 13:18	ὑμῶν	P-2GP	P-2GP	4771	σύ	ὑμῶν	
John 13:18	λέγω·	V-PAI-1S	V-PAI-1S	3004&5719	λέγω	λέγω	
John 13:18	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 13:18	οἶδα	V-RAI-1S	V-RAI-1S	1492&5758	οἶδα	οἶδα	
John 13:18	τίνας	I-APM	I-APM	5101	τίς	τίνας	
John 13:18	ἐξελεξάμην·	V-AMI-1S	V-AMI-1S	1586&5668	ἐκλέγω	ἐξελεξάμην	
John 13:18	ἀλλ’	CONJ	CONJ	235	ἀλλά	ἀλλ’	
John 13:18	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
John 13:18	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
John 13:18	γραφὴ	N-NSF	N-NSF	1124	γραφή	γραφή	
John 13:18	πληρωθῇ	V-APS-3S	V-APS-3S	4137&5686	πληρόω	πληρωθῇ	
John 13:18	Ὁ	T-NSM	T-NSM	3588	ὁ	Ὁ	
John 13:18	τρώγων	V-PAP-NSM	V-PAP-NSM	5176&5723	τρώγω	τρώγων	
John 13:18	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 13:18	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 13:18	ἄρτον	N-ASM	N-ASM	740	ἄρτος	ἄρτον	
John 13:18	ἐπῆρεν	V-AAI-3S	V-AAI-3S	1869&5656	ἐπαίρω	ἐπῆρεν	
John 13:18	ἐπ’	PREP	PREP	1909	ἐπί	ἐπ’	
John 13:18	ἐμὲ	P-1AS	P-1AS	1473	ἐγώ	ἐμέ	
John 13:18	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
John 13:18	πτέρναν	N-ASF	N-ASF	4418	πτέρνα	πτέρναν	
John 13:18	αὐτοῦ.	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
John 13:19	ἀπ’	PREP	PREP	575	ἀπό	ἀπ’	
John 13:19	ἄρτι	ADV	ADV	737	ἄρτι	ἄρτι	
John 13:19	λέγω	V-PAI-1S	V-PAI-1S	3004&5719	λέγω	λέγω	
John 13:19	ὑμῖν	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 13:19	πρὸ	PREP	PREP	4253	πρό	πρό	
John 13:19	τοῦ	T-GSN	T-GSN	3588	ὁ	τοῦ	
John 13:19	γενέσθαι,	V-2ADN	V-2ADN	1096&5635	γίνομαι	γενέσθαι	
John 13:19	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
John 13:19	πιστεύητε	V-PAS-2P	V-PAS-2P	4100&5725	πιστεύω	πιστεύητε	
John 13:19	ὅταν	CONJ	CONJ	3752	ὅταν	ὅταν	
John 13:19	γένηται	V-2ADS-3S	V-2ADS-3S	1096&5638	γίνομαι	γένηται	
John 13:19	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 13:19	ἐγώ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 13:19	εἰμι.	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμι	
John 13:20	ἀμὴν	HEB	HEB	281	ἀμήν	ἀμήν	
John 13:20	ἀμὴν	HEB	HEB	281	ἀμήν	ἀμήν	
John 13:20	λέγω	V-PAI-1S	V-PAI-1S	3004&5719	λέγω	λέγω	
John 13:20	ὑμῖν,	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 13:20	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 13:20	λαμβάνων	V-PAP-NSM	V-PAP-NSM	2983&5723	λαμβάνω	λαμβάνων	
John 13:20	ἄν	PRT	PRT	302	ἄν	ἄν	
John 13:20	τινα	X-ASM	X-ASM	5100	τὶς	τινα	
John 13:20	πέμψω	V-AAS-1S	V-AAS-1S	3992&5661	πέμπω	πέμψω	
John 13:20	ἐμὲ	P-1AS	P-1AS	1473	ἐγώ	ἐμέ	
John 13:20	λαμβάνει,	V-PAI-3S	V-PAI-3S	2983&5719	λαμβάνω	λαμβάνει	
John 13:20	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 13:20	δὲ	CONJ	CONJ	1161	δέ	δέ	
John 13:20	ἐμὲ	P-1AS	P-1AS	1473	ἐγώ	ἐμέ	
John 13:20	λαμβάνων	V-PAP-NSM	V-PAP-NSM	2983&5723	λαμβάνω	λαμβάνων	
John 13:20	λαμβάνει	V-PAI-3S	V-PAI-3S	2983&5719	λαμβάνω	λαμβάνει	
John 13:20	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 13:20	πέμψαντά	V-AAP-ASM	V-AAP-ASM	3992&5660	πέμπω	πέμψαντα	
John 13:20	με.	P-1AS	P-1AS	1473	ἐγώ	με	
John 13:21	Ταῦτα	D-APN	D-APN	3778	οὗτος	Ταῦτα	
John 13:21	εἰπὼν	V-2AAP-NSM	V-2AAP-NSM	3004&5631	λέγω	εἰπών	
John 13:21	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 13:21	ἐταράχθη	V-API-3S	V-API-3S	5015&5681	ταράσσω	ἐταράχθη	
John 13:21	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
John 13:21	πνεύματι	N-DSN	N-DSN	4151	πνεῦμα	πνεύματι	
John 13:21	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:21	ἐμαρτύρησεν	V-AAI-3S	V-AAI-3S	3140&5656	μαρτυρέω	ἐμαρτύρησεν	
John 13:21	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:21	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 13:21	Ἀμὴν	HEB	HEB	281	ἀμήν	Ἀμήν	
John 13:21	ἀμὴν	HEB	HEB	281	ἀμήν	ἀμήν	
John 13:21	λέγω	V-PAI-1S	V-PAI-1S	3004&5719	λέγω	λέγω	
John 13:21	ὑμῖν	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 13:21	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 13:21	εἷς	A-NSM	A-NSM	1520	εἷς	εἷς	
John 13:21	ἐξ	PREP	PREP	1537	ἐκ	ἐξ	
John 13:21	ὑμῶν	P-2GP	P-2GP	4771	σύ	ὑμῶν	
John 13:21	παραδώσει	V-FAI-3S	V-FAI-3S	3860&5692	παραδίδωμι	παραδώσει	
John 13:21	με.	P-1AS	P-1AS	1473	ἐγώ	με	
John 13:22	ἔβλεπον	V-IAI-3P	V-IAI-3P	991&5707	βλέπω	ἔβλεπον	
John 13:22	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 13:22	ἀλλήλους	C-APM	C-APM	240	ἀλλήλων	ἀλλήλους	
John 13:22	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
John 13:22	μαθηταὶ	N-NPM	N-NPM	3101	μαθητής	μαθηταί	
John 13:22	ἀπορούμενοι	V-PMP-NPM	V-PEP-NPM	639&5734	ἀπορέω	ἀπορούμενοι	
John 13:22	περὶ	PREP	PREP	4012	περί	περί	
John 13:22	τίνος	I-GSM	I-GSM	5101	τίς	τίνος	
John 13:22	λέγει.	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 13:23	ἦν	V-IAI-3S	V-IAI-3S	1510&5707	εἰμί	ἦν	
John 13:23	ἀνακείμενος	V-PNP-NSM	V-PNP-NSM	345&5740	ἀνάκειμαι	ἀνακείμενος	
John 13:23	εἷς	A-NSM	A-NSM	1520	εἷς	εἷς	
John 13:23	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 13:23	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
John 13:23	μαθητῶν	N-GPM	N-GPM	3101	μαθητής	μαθητῶν	
John 13:23	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
John 13:23	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 13:23	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
John 13:23	κόλπῳ	N-DSM	N-DSM	2859	κόλπος	κόλπῳ	
John 13:23	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 13:23	Ἰησοῦ,	N-GSM	N-GSM	2424	Ἰησοῦς	Ἰησοῦ	
John 13:23	ὃν	R-ASM	R-ASM	3739	ὅς	ὅν	
John 13:23	ἠγάπα	V-IAI-3S	V-IAI-3S	25&5707	ἀγαπάω	ἠγάπα	
John 13:23	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 13:23	Ἰησοῦς·	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 13:24	νεύει	V-PAI-3S	V-PAI-3S	3506&5719	νεύω	νεύει	
John 13:24	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 13:24	τούτῳ	D-DSM	D-DSM	3778	οὗτος	τούτῳ	
John 13:24	Σίμων	N-NSM	N-NSM	4613	Σίμων	Σίμων	
John 13:24	Πέτρος	N-NSM	N-NSM	4074	Πέτρος	Πέτρος	
John 13:24	καὶ	CONJ	CONJ	2532	καί	καί	
John 13:24	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 13:24	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 13:24	Εἰπὲ	V-2AAM-2S	V-2AAM-2S	3004&5628	λέγω	Εἰπέ	
John 13:24	τίς	I-NSM	I-NSM	5101	τίς	τίς	
John 13:24	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 13:24	περὶ	PREP	PREP	4012	περί	περί	
John 13:24	οὗ	R-GSM	R-GSM	3739	ὅς	οὗ	
John 13:24	λέγει.	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 13:25	ἀναπεσὼν	V-2AAP-NSM	V-2AAP-NSM	377&5631	ἀναπίπτω	ἀναπεσών	
John 13:25	ἐκεῖνος	D-NSM	D-NSM	1565	ἐκεῖνος	ἐκεῖνος	
John 13:25	οὕτως	ADV	ADV	3779	οὕτω	οὕτως	
